,Id_IE,Id_Car,Id_Se,Id_Par,Id_Can,Id_Pro
277,4a0ff47c-74f4-11ed-be5f-0242ac1c000c,30f8bc12-74f4-11ed-9ec6-0242ac1c000c,1904c6b8-74f5-11ed-b0b8-0242ac1c000c,359e60d4-74f7-11ed-a487-0242ac1c000c,8c0522aa-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
278,4a0ff512-74f4-11ed-be5f-0242ac1c000c,30f8bcb2-74f4-11ed-9ec6-0242ac1c000c,1904c7b2-74f5-11ed-b0b8-0242ac1c000c,359e616a-74f7-11ed-a487-0242ac1c000c,8c05230e-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
279,4a0ff59e-74f4-11ed-be5f-0242ac1c000c,30f8bd52-74f4-11ed-9ec6-0242ac1c000c,1904c898-74f5-11ed-b0b8-0242ac1c000c,359e620a-74f7-11ed-a487-0242ac1c000c,8c052372-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
280,4a0ff62a-74f4-11ed-be5f-0242ac1c000c,30f8bdfc-74f4-11ed-9ec6-0242ac1c000c,1904c9a6-74f5-11ed-b0b8-0242ac1c000c,359e62aa-74f7-11ed-a487-0242ac1c000c,8c0523d6-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
281,4a0ff6c0-74f4-11ed-be5f-0242ac1c000c,30f8be92-74f4-11ed-9ec6-0242ac1c000c,1904ca96-74f5-11ed-b0b8-0242ac1c000c,359e634a-74f7-11ed-a487-0242ac1c000c,8c052430-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
282,4a0ff74c-74f4-11ed-be5f-0242ac1c000c,30f8bf32-74f4-11ed-9ec6-0242ac1c000c,19043022-74f5-11ed-b0b8-0242ac1c000c,359e6458-74f7-11ed-a487-0242ac1c000c,8c052494-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
283,4a0ff7ce-74f4-11ed-be5f-0242ac1c000c,30f8bfd2-74f4-11ed-9ec6-0242ac1c000c,19043392-74f5-11ed-b0b8-0242ac1c000c,359e6516-74f7-11ed-a487-0242ac1c000c,8c0524f8-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
284,4a0ff850-74f4-11ed-be5f-0242ac1c000c,30f8c072-74f4-11ed-9ec6-0242ac1c000c,190434f0-74f5-11ed-b0b8-0242ac1c000c,359e65b6-74f7-11ed-a487-0242ac1c000c,8c05255c-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
285,4a0ff936-74f4-11ed-be5f-0242ac1c000c,30f8c11c-74f4-11ed-9ec6-0242ac1c000c,19043612-74f5-11ed-b0b8-0242ac1c000c,359e664c-74f7-11ed-a487-0242ac1c000c,8c0525c0-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
286,4a0ff9ea-74f4-11ed-be5f-0242ac1c000c,30f8c1bc-74f4-11ed-9ec6-0242ac1c000c,19043716-74f5-11ed-b0b8-0242ac1c000c,359e66f6-74f7-11ed-a487-0242ac1c000c,8c05261a-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
287,4a0ffa80-74f4-11ed-be5f-0242ac1c000c,30f8c25c-74f4-11ed-9ec6-0242ac1c000c,19043810-74f5-11ed-b0b8-0242ac1c000c,359e678c-74f7-11ed-a487-0242ac1c000c,8c05267e-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
288,4a0ffb0c-74f4-11ed-be5f-0242ac1c000c,30f8c306-74f4-11ed-9ec6-0242ac1c000c,190439be-74f5-11ed-b0b8-0242ac1c000c,359e6822-74f7-11ed-a487-0242ac1c000c,8c0526e2-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
289,4a0ffbe8-74f4-11ed-be5f-0242ac1c000c,30f8c3a6-74f4-11ed-9ec6-0242ac1c000c,19043afe-74f5-11ed-b0b8-0242ac1c000c,359e68b8-74f7-11ed-a487-0242ac1c000c,8c05278c-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
290,4a0ffc6a-74f4-11ed-be5f-0242ac1c000c,30f8c446-74f4-11ed-9ec6-0242ac1c000c,19043c0c-74f5-11ed-b0b8-0242ac1c000c,359e6944-74f7-11ed-a487-0242ac1c000c,8c0527f0-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
291,4a0ffcec-74f4-11ed-be5f-0242ac1c000c,30f8c4e6-74f4-11ed-9ec6-0242ac1c000c,19043d10-74f5-11ed-b0b8-0242ac1c000c,359e69e4-74f7-11ed-a487-0242ac1c000c,8c052854-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
292,4a0ffd6e-74f4-11ed-be5f-0242ac1c000c,30f8c586-74f4-11ed-9ec6-0242ac1c000c,19043e0a-74f5-11ed-b0b8-0242ac1c000c,359e6a84-74f7-11ed-a487-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
293,4a0ffdf0-74f4-11ed-be5f-0242ac1c000c,30f8c626-74f4-11ed-9ec6-0242ac1c000c,19043ef0-74f5-11ed-b0b8-0242ac1c000c,359e6b24-74f7-11ed-a487-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
294,4a0ffe72-74f4-11ed-be5f-0242ac1c000c,30f8c6c6-74f4-11ed-9ec6-0242ac1c000c,19043fea-74f5-11ed-b0b8-0242ac1c000c,359e6bba-74f7-11ed-a487-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
295,4a0ffefe-74f4-11ed-be5f-0242ac1c000c,30f8c770-74f4-11ed-9ec6-0242ac1c000c,190440ee-74f5-11ed-b0b8-0242ac1c000c,359e6c64-74f7-11ed-a487-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
296,4a0fff9e-74f4-11ed-be5f-0242ac1c000c,30f8c806-74f4-11ed-9ec6-0242ac1c000c,190441e8-74f5-11ed-b0b8-0242ac1c000c,359e6cfa-74f7-11ed-a487-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
297,4a10003e-74f4-11ed-be5f-0242ac1c000c,30f8c8a6-74f4-11ed-9ec6-0242ac1c000c,190442ec-74f5-11ed-b0b8-0242ac1c000c,359e6d9a-74f7-11ed-a487-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
298,4a1000ca-74f4-11ed-be5f-0242ac1c000c,30f8c93c-74f4-11ed-9ec6-0242ac1c000c,190444a4-74f5-11ed-b0b8-0242ac1c000c,359e6e3a-74f7-11ed-a487-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
299,4a100156-74f4-11ed-be5f-0242ac1c000c,30f8c9d2-74f4-11ed-9ec6-0242ac1c000c,190445c6-74f5-11ed-b0b8-0242ac1c000c,359e6f02-74f7-11ed-a487-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
300,4a1001d8-74f4-11ed-be5f-0242ac1c000c,30f8ca68-74f4-11ed-9ec6-0242ac1c000c,190446ca-74f5-11ed-b0b8-0242ac1c000c,359e6f98-74f7-11ed-a487-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
301,4a10025a-74f4-11ed-be5f-0242ac1c000c,30f8cb08-74f4-11ed-9ec6-0242ac1c000c,190447ce-74f5-11ed-b0b8-0242ac1c000c,359e7038-74f7-11ed-a487-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
302,4a1002dc-74f4-11ed-be5f-0242ac1c000c,30f8cb9e-74f4-11ed-9ec6-0242ac1c000c,190448c8-74f5-11ed-b0b8-0242ac1c000c,359e70d8-74f7-11ed-a487-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
303,4a100372-74f4-11ed-be5f-0242ac1c000c,30f8cc34-74f4-11ed-9ec6-0242ac1c000c,190449b8-74f5-11ed-b0b8-0242ac1c000c,359e7182-74f7-11ed-a487-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
304,4a1003fe-74f4-11ed-be5f-0242ac1c000c,30f8cd2e-74f4-11ed-9ec6-0242ac1c000c,19044abc-74f5-11ed-b0b8-0242ac1c000c,359e7222-74f7-11ed-a487-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
305,4a100480-74f4-11ed-be5f-0242ac1c000c,30f8cdd8-74f4-11ed-9ec6-0242ac1c000c,19044bc0-74f5-11ed-b0b8-0242ac1c000c,359e72b8-74f7-11ed-a487-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
306,4a1004ee-74f4-11ed-be5f-0242ac1c000c,30f8ce78-74f4-11ed-9ec6-0242ac1c000c,19044cb0-74f5-11ed-b0b8-0242ac1c000c,359e7358-74f7-11ed-a487-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
307,4a10055c-74f4-11ed-be5f-0242ac1c000c,30f8cf18-74f4-11ed-9ec6-0242ac1c000c,19044d96-74f5-11ed-b0b8-0242ac1c000c,359e73f8-74f7-11ed-a487-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
308,4a1005d4-74f4-11ed-be5f-0242ac1c000c,30f8cfb8-74f4-11ed-9ec6-0242ac1c000c,19044e90-74f5-11ed-b0b8-0242ac1c000c,359e74a2-74f7-11ed-a487-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
309,4a100642-74f4-11ed-be5f-0242ac1c000c,30f8d058-74f4-11ed-9ec6-0242ac1c000c,19044f8a-74f5-11ed-b0b8-0242ac1c000c,359e754c-74f7-11ed-a487-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
310,4a1006ba-74f4-11ed-be5f-0242ac1c000c,30f8d0f8-74f4-11ed-9ec6-0242ac1c000c,1904507a-74f5-11ed-b0b8-0242ac1c000c,359e7600-74f7-11ed-a487-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
311,4a10073c-74f4-11ed-be5f-0242ac1c000c,30f8d198-74f4-11ed-9ec6-0242ac1c000c,1904516a-74f5-11ed-b0b8-0242ac1c000c,359e76a0-74f7-11ed-a487-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
312,4a1007be-74f4-11ed-be5f-0242ac1c000c,30f8d238-74f4-11ed-9ec6-0242ac1c000c,1904525a-74f5-11ed-b0b8-0242ac1c000c,359e7736-74f7-11ed-a487-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
313,4a100854-74f4-11ed-be5f-0242ac1c000c,30f8d2d8-74f4-11ed-9ec6-0242ac1c000c,19045340-74f5-11ed-b0b8-0242ac1c000c,359e77ea-74f7-11ed-a487-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
314,4a1008e0-74f4-11ed-be5f-0242ac1c000c,30f8d36e-74f4-11ed-9ec6-0242ac1c000c,1904544e-74f5-11ed-b0b8-0242ac1c000c,359e7894-74f7-11ed-a487-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
315,4a100962-74f4-11ed-be5f-0242ac1c000c,30f8d418-74f4-11ed-9ec6-0242ac1c000c,19045552-74f5-11ed-b0b8-0242ac1c000c,359e7934-74f7-11ed-a487-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
316,4a1009ee-74f4-11ed-be5f-0242ac1c000c,30f8d4c2-74f4-11ed-9ec6-0242ac1c000c,19045656-74f5-11ed-b0b8-0242ac1c000c,359e79ca-74f7-11ed-a487-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
317,4a100a70-74f4-11ed-be5f-0242ac1c000c,30f8d558-74f4-11ed-9ec6-0242ac1c000c,190457d2-74f5-11ed-b0b8-0242ac1c000c,359e7a6a-74f7-11ed-a487-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
318,4a100afc-74f4-11ed-be5f-0242ac1c000c,30f8d5f8-74f4-11ed-9ec6-0242ac1c000c,190458d6-74f5-11ed-b0b8-0242ac1c000c,359e7b00-74f7-11ed-a487-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
319,4a100b88-74f4-11ed-be5f-0242ac1c000c,30f8d698-74f4-11ed-9ec6-0242ac1c000c,190459c6-74f5-11ed-b0b8-0242ac1c000c,359e7b96-74f7-11ed-a487-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
320,4a100c14-74f4-11ed-be5f-0242ac1c000c,30f8d72e-74f4-11ed-9ec6-0242ac1c000c,19045ab6-74f5-11ed-b0b8-0242ac1c000c,359e7c36-74f7-11ed-a487-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
321,4a100caa-74f4-11ed-be5f-0242ac1c000c,30f8d7d8-74f4-11ed-9ec6-0242ac1c000c,19045bba-74f5-11ed-b0b8-0242ac1c000c,359e7ccc-74f7-11ed-a487-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
322,4a100d36-74f4-11ed-be5f-0242ac1c000c,30f8d878-74f4-11ed-9ec6-0242ac1c000c,19045caa-74f5-11ed-b0b8-0242ac1c000c,359e7d62-74f7-11ed-a487-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
323,4a100dc2-74f4-11ed-be5f-0242ac1c000c,30f8d922-74f4-11ed-9ec6-0242ac1c000c,19045d9a-74f5-11ed-b0b8-0242ac1c000c,359e7e02-74f7-11ed-a487-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
324,4a100e62-74f4-11ed-be5f-0242ac1c000c,30f8d9b8-74f4-11ed-9ec6-0242ac1c000c,19045e94-74f5-11ed-b0b8-0242ac1c000c,359e7eac-74f7-11ed-a487-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
325,4a10102e-74f4-11ed-be5f-0242ac1c000c,30f8da58-74f4-11ed-9ec6-0242ac1c000c,19045f98-74f5-11ed-b0b8-0242ac1c000c,359e7f4c-74f7-11ed-a487-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
326,4a1010e2-74f4-11ed-be5f-0242ac1c000c,30f8daf8-74f4-11ed-9ec6-0242ac1c000c,19046088-74f5-11ed-b0b8-0242ac1c000c,359e7fec-74f7-11ed-a487-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
327,4a101178-74f4-11ed-be5f-0242ac1c000c,30f8db98-74f4-11ed-9ec6-0242ac1c000c,19046182-74f5-11ed-b0b8-0242ac1c000c,359e808c-74f7-11ed-a487-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
328,4a101204-74f4-11ed-be5f-0242ac1c000c,30f8dc2e-74f4-11ed-9ec6-0242ac1c000c,1904627c-74f5-11ed-b0b8-0242ac1c000c,359e812c-74f7-11ed-a487-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
329,4a101290-74f4-11ed-be5f-0242ac1c000c,30f8e02a-74f4-11ed-9ec6-0242ac1c000c,1904638a-74f5-11ed-b0b8-0242ac1c000c,359e81c2-74f7-11ed-a487-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
330,4a1012fe-74f4-11ed-be5f-0242ac1c000c,30f8e12e-74f4-11ed-9ec6-0242ac1c000c,19046484-74f5-11ed-b0b8-0242ac1c000c,359e8262-74f7-11ed-a487-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
331,4a101380-74f4-11ed-be5f-0242ac1c000c,30f8e1ce-74f4-11ed-9ec6-0242ac1c000c,19046574-74f5-11ed-b0b8-0242ac1c000c,359e82f8-74f7-11ed-a487-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
332,4a1013ee-74f4-11ed-be5f-0242ac1c000c,30f8e264-74f4-11ed-9ec6-0242ac1c000c,19046664-74f5-11ed-b0b8-0242ac1c000c,359e8398-74f7-11ed-a487-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
333,4a101470-74f4-11ed-be5f-0242ac1c000c,30f8e304-74f4-11ed-9ec6-0242ac1c000c,1904675e-74f5-11ed-b0b8-0242ac1c000c,359e8438-74f7-11ed-a487-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
334,4a1014fc-74f4-11ed-be5f-0242ac1c000c,30f8e390-74f4-11ed-9ec6-0242ac1c000c,1904686c-74f5-11ed-b0b8-0242ac1c000c,359e84e2-74f7-11ed-a487-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
335,4a10157e-74f4-11ed-be5f-0242ac1c000c,30f8e426-74f4-11ed-9ec6-0242ac1c000c,19046966-74f5-11ed-b0b8-0242ac1c000c,359e8578-74f7-11ed-a487-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
336,4a10160a-74f4-11ed-be5f-0242ac1c000c,30f8e4bc-74f4-11ed-9ec6-0242ac1c000c,19046aec-74f5-11ed-b0b8-0242ac1c000c,359e88ac-74f7-11ed-a487-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
337,4a1016a0-74f4-11ed-be5f-0242ac1c000c,30f8e570-74f4-11ed-9ec6-0242ac1c000c,19046c22-74f5-11ed-b0b8-0242ac1c000c,359e8a78-74f7-11ed-a487-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c,5d69fc72-74f7-11ed-8d69-0242ac1c000c
338,4a101722-74f4-11ed-be5f-0242ac1c000c,30f8e610-74f4-11ed-9ec6-0242ac1c000c,19046d26-74f5-11ed-b0b8-0242ac1c000c,359ed2b2-74f7-11ed-a487-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c,5d69fcfe-74f7-11ed-8d69-0242ac1c000c
339,4a1017ae-74f4-11ed-be5f-0242ac1c000c,30f8e6ba-74f4-11ed-9ec6-0242ac1c000c,19046e20-74f5-11ed-b0b8-0242ac1c000c,359ed488-74f7-11ed-a487-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c,5d69fde4-74f7-11ed-8d69-0242ac1c000c
340,4a101844-74f4-11ed-be5f-0242ac1c000c,30f8e764-74f4-11ed-9ec6-0242ac1c000c,19046f7e-74f5-11ed-b0b8-0242ac1c000c,359ed550-74f7-11ed-a487-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c,5d69eeee-74f7-11ed-8d69-0242ac1c000c
341,4a1018d0-74f4-11ed-be5f-0242ac1c000c,30f8e804-74f4-11ed-9ec6-0242ac1c000c,190470aa-74f5-11ed-b0b8-0242ac1c000c,359ed5fa-74f7-11ed-a487-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c,5d69f132-74f7-11ed-8d69-0242ac1c000c
342,4a10195c-74f4-11ed-be5f-0242ac1c000c,30f8e8ae-74f4-11ed-9ec6-0242ac1c000c,190471a4-74f5-11ed-b0b8-0242ac1c000c,359ed690-74f7-11ed-a487-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c,5d69f1f0-74f7-11ed-8d69-0242ac1c000c
343,4a1019e8-74f4-11ed-be5f-0242ac1c000c,30f8e96c-74f4-11ed-9ec6-0242ac1c000c,19047294-74f5-11ed-b0b8-0242ac1c000c,359ed726-74f7-11ed-a487-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c,5d69f29a-74f7-11ed-8d69-0242ac1c000c
344,4a101a74-74f4-11ed-be5f-0242ac1c000c,30f8eb1a-74f4-11ed-9ec6-0242ac1c000c,1904738e-74f5-11ed-b0b8-0242ac1c000c,359ed7bc-74f7-11ed-a487-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c,5d69f330-74f7-11ed-8d69-0242ac1c000c
345,4a101af6-74f4-11ed-be5f-0242ac1c000c,30f8ebc4-74f4-11ed-9ec6-0242ac1c000c,19047474-74f5-11ed-b0b8-0242ac1c000c,359ed85c-74f7-11ed-a487-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c,5d69f3c6-74f7-11ed-8d69-0242ac1c000c
346,4a101c18-74f4-11ed-be5f-0242ac1c000c,30f8ec64-74f4-11ed-9ec6-0242ac1c000c,19047564-74f5-11ed-b0b8-0242ac1c000c,359ed8fc-74f7-11ed-a487-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c,5d69f452-74f7-11ed-8d69-0242ac1c000c
347,4a101cae-74f4-11ed-be5f-0242ac1c000c,30f8ed04-74f4-11ed-9ec6-0242ac1c000c,1904765e-74f5-11ed-b0b8-0242ac1c000c,359ee4c8-74f7-11ed-a487-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c,5d69f4f2-74f7-11ed-8d69-0242ac1c000c
348,4a101d80-74f4-11ed-be5f-0242ac1c000c,30f8ed90-74f4-11ed-9ec6-0242ac1c000c,1904774e-74f5-11ed-b0b8-0242ac1c000c,359ee66c-74f7-11ed-a487-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c,5d69f57e-74f7-11ed-8d69-0242ac1c000c
349,4a101e16-74f4-11ed-be5f-0242ac1c000c,30f8ee30-74f4-11ed-9ec6-0242ac1c000c,19047852-74f5-11ed-b0b8-0242ac1c000c,359ee734-74f7-11ed-a487-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c,5d69f60a-74f7-11ed-8d69-0242ac1c000c
350,4a101e98-74f4-11ed-be5f-0242ac1c000c,30f8eed0-74f4-11ed-9ec6-0242ac1c000c,19047956-74f5-11ed-b0b8-0242ac1c000c,359ee7de-74f7-11ed-a487-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c,5d69f68c-74f7-11ed-8d69-0242ac1c000c
351,4a101f10-74f4-11ed-be5f-0242ac1c000c,30f8ef70-74f4-11ed-9ec6-0242ac1c000c,19047a64-74f5-11ed-b0b8-0242ac1c000c,359ee900-74f7-11ed-a487-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c,5d69f718-74f7-11ed-8d69-0242ac1c000c
352,4a101f92-74f4-11ed-be5f-0242ac1c000c,30f8f006-74f4-11ed-9ec6-0242ac1c000c,19047b54-74f5-11ed-b0b8-0242ac1c000c,359ee9be-74f7-11ed-a487-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c,5d69f7a4-74f7-11ed-8d69-0242ac1c000c
353,4a102028-74f4-11ed-be5f-0242ac1c000c,30f8f0a6-74f4-11ed-9ec6-0242ac1c000c,19047c3a-74f5-11ed-b0b8-0242ac1c000c,359eea68-74f7-11ed-a487-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c,5d69f826-74f7-11ed-8d69-0242ac1c000c
354,4a1020c8-74f4-11ed-be5f-0242ac1c000c,30f8f146-74f4-11ed-9ec6-0242ac1c000c,19047d20-74f5-11ed-b0b8-0242ac1c000c,359eeb12-74f7-11ed-a487-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c,5d69f8a8-74f7-11ed-8d69-0242ac1c000c
355,4a102186-74f4-11ed-be5f-0242ac1c000c,30f8f2fe-74f4-11ed-9ec6-0242ac1c000c,19047ea6-74f5-11ed-b0b8-0242ac1c000c,359eebc6-74f7-11ed-a487-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c,5d69f92a-74f7-11ed-8d69-0242ac1c000c
356,4a102226-74f4-11ed-be5f-0242ac1c000c,30f8f42a-74f4-11ed-9ec6-0242ac1c000c,19047fa0-74f5-11ed-b0b8-0242ac1c000c,359eec70-74f7-11ed-a487-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c,5d69f9ac-74f7-11ed-8d69-0242ac1c000c
357,4a102352-74f4-11ed-be5f-0242ac1c000c,30f8f4fc-74f4-11ed-9ec6-0242ac1c000c,190480f4-74f5-11ed-b0b8-0242ac1c000c,359eed1a-74f7-11ed-a487-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c,5d69fa42-74f7-11ed-8d69-0242ac1c000c
358,4a102406-74f4-11ed-be5f-0242ac1c000c,30f8f5ba-74f4-11ed-9ec6-0242ac1c000c,1904822a-74f5-11ed-b0b8-0242ac1c000c,359eedba-74f7-11ed-a487-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c,5d69face-74f7-11ed-8d69-0242ac1c000c
359,4a10249c-74f4-11ed-be5f-0242ac1c000c,30f8f66e-74f4-11ed-9ec6-0242ac1c000c,1904832e-74f5-11ed-b0b8-0242ac1c000c,359eee6e-74f7-11ed-a487-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c,5d69fb5a-74f7-11ed-8d69-0242ac1c000c
360,4a102528-74f4-11ed-be5f-0242ac1c000c,30f8f72c-74f4-11ed-9ec6-0242ac1c000c,1904843c-74f5-11ed-b0b8-0242ac1c000c,359eef18-74f7-11ed-a487-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c,5d69fbe6-74f7-11ed-8d69-0242ac1c000c
