,Id_Par,Nombre_Par,Estado_Par,Id_Pro,Id_Can
341,359ed5fa-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c
342,359ed690-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c
343,359ed726-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c
344,359ed7bc-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c
345,359ed85c-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c
346,359ed8fc-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c
347,359ee4c8-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c
348,359ee66c-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c
349,359ee734-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c
350,359ee7de-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c
351,359ee900-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c
352,359ee9be-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c
353,359eea68-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c
354,359eeb12-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c
355,359eebc6-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c
356,359eec70-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c
357,359eed1a-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c
358,359eedba-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c
359,359eee6e-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c
360,359eef18-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c
361,359eefc2-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c
362,359ef094-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c
363,359ef13e-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c
364,359ef1de-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0546a4-74f7-11ed-884d-0242ac1c000c
365,359ef288-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c054712-74f7-11ed-884d-0242ac1c000c
366,359ef328-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c054780-74f7-11ed-884d-0242ac1c000c
367,359ef3c8-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05480c-74f7-11ed-884d-0242ac1c000c
368,359ef47c-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05487a-74f7-11ed-884d-0242ac1c000c
369,359ef51c-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0548f2-74f7-11ed-884d-0242ac1c000c
370,359ef5c6-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c054956-74f7-11ed-884d-0242ac1c000c
371,359ef670-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0549ba-74f7-11ed-884d-0242ac1c000c
372,359ef71a-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c054a1e-74f7-11ed-884d-0242ac1c000c
373,359ef7ce-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c054a8c-74f7-11ed-884d-0242ac1c000c
374,359ef878-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054af0-74f7-11ed-884d-0242ac1c000c
375,359ef922-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c054b54-74f7-11ed-884d-0242ac1c000c
376,359ef9c2-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054bb8-74f7-11ed-884d-0242ac1c000c
377,359efa62-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054c26-74f7-11ed-884d-0242ac1c000c
378,359efb0c-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c054c8a-74f7-11ed-884d-0242ac1c000c
379,359efbac-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054cee-74f7-11ed-884d-0242ac1c000c
380,359efc56-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c054dc0-74f7-11ed-884d-0242ac1c000c
381,359efcf6-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c054e1a-74f7-11ed-884d-0242ac1c000c
382,359efd8c-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054eb0-74f7-11ed-884d-0242ac1c000c
383,359efe22-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c054f0a-74f7-11ed-884d-0242ac1c000c
384,359efecc-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c054f8c-74f7-11ed-884d-0242ac1c000c
385,359eff76-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c054ff0-74f7-11ed-884d-0242ac1c000c
386,359f0020-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c05504a-74f7-11ed-884d-0242ac1c000c
387,359f0160-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0550ae-74f7-11ed-884d-0242ac1c000c
388,359f020a-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c055108-74f7-11ed-884d-0242ac1c000c
389,359f02b4-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c05516c-74f7-11ed-884d-0242ac1c000c
390,359f0354-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0551c6-74f7-11ed-884d-0242ac1c000c
391,359f03fe-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05522a-74f7-11ed-884d-0242ac1c000c
392,359f04a8-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05528e-74f7-11ed-884d-0242ac1c000c
393,359f0548-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0552e8-74f7-11ed-884d-0242ac1c000c
394,359f05e8-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c05534c-74f7-11ed-884d-0242ac1c000c
395,359f0692-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0553a6-74f7-11ed-884d-0242ac1c000c
396,359f07c8-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c055400-74f7-11ed-884d-0242ac1c000c
397,359f089a-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c055464-74f7-11ed-884d-0242ac1c000c
398,359f093a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c0554be-74f7-11ed-884d-0242ac1c000c
399,359f09da-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c055522-74f7-11ed-884d-0242ac1c000c
400,359f0a7a-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c055586-74f7-11ed-884d-0242ac1c000c
401,359f0b10-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c055608-74f7-11ed-884d-0242ac1c000c
402,359f0bb0-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c055662-74f7-11ed-884d-0242ac1c000c
403,359f0c46-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c0556c6-74f7-11ed-884d-0242ac1c000c
404,359f0cdc-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05572a-74f7-11ed-884d-0242ac1c000c
405,359f0d72-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c055784-74f7-11ed-884d-0242ac1c000c
406,359f0e1c-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c0557e8-74f7-11ed-884d-0242ac1c000c
407,359f0ebc-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c05584c-74f7-11ed-884d-0242ac1c000c
408,359f0fb6-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c0558a6-74f7-11ed-884d-0242ac1c000c
409,359f1074-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c055900-74f7-11ed-884d-0242ac1c000c
410,359f1114-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c055964-74f7-11ed-884d-0242ac1c000c
411,359f11b4-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0559be-74f7-11ed-884d-0242ac1c000c
412,359f125e-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c055a2c-74f7-11ed-884d-0242ac1c000c
413,359f12fe-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c055a86-74f7-11ed-884d-0242ac1c000c
414,359f13a8-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c055af4-74f7-11ed-884d-0242ac1c000c
415,359f1448-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c055b58-74f7-11ed-884d-0242ac1c000c
416,359f14f2-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c055bb2-74f7-11ed-884d-0242ac1c000c
417,359f159c-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c055c16-74f7-11ed-884d-0242ac1c000c
418,359f1650-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c055c98-74f7-11ed-884d-0242ac1c000c
419,359f16f0-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c055cfc-74f7-11ed-884d-0242ac1c000c
420,359f1790-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c055d56-74f7-11ed-884d-0242ac1c000c
421,359f1830-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c055db0-74f7-11ed-884d-0242ac1c000c
422,359f18da-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c055e1e-74f7-11ed-884d-0242ac1c000c
423,359f197a-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c055e82-74f7-11ed-884d-0242ac1c000c
424,359f1a1a-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c055edc-74f7-11ed-884d-0242ac1c000c
425,359f1aec-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c055f36-74f7-11ed-884d-0242ac1c000c
426,359f1b96-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c055f9a-74f7-11ed-884d-0242ac1c000c
427,359f1c36-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c055ffe-74f7-11ed-884d-0242ac1c000c
428,359f1ce0-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c056058-74f7-11ed-884d-0242ac1c000c
429,359f1d80-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0560bc-74f7-11ed-884d-0242ac1c000c
430,359f1e20-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c056116-74f7-11ed-884d-0242ac1c000c
431,359f1ec0-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c05617a-74f7-11ed-884d-0242ac1c000c
432,359f1fce-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c0561d4-74f7-11ed-884d-0242ac1c000c
433,359f2078-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c056238-74f7-11ed-884d-0242ac1c000c
434,359f2118-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c056666-74f7-11ed-884d-0242ac1c000c
435,359f21c2-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0566d4-74f7-11ed-884d-0242ac1c000c
436,359f2262-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c056738-74f7-11ed-884d-0242ac1c000c
437,359f2302-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c056792-74f7-11ed-884d-0242ac1c000c
438,359f23ac-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0567f6-74f7-11ed-884d-0242ac1c000c
439,359f2442-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05685a-74f7-11ed-884d-0242ac1c000c
440,359f24e2-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c050784-74f7-11ed-884d-0242ac1c000c
441,359f2582-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c050932-74f7-11ed-884d-0242ac1c000c
442,359f2622-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0509b4-74f7-11ed-884d-0242ac1c000c
443,359f26c2-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c050a2c-74f7-11ed-884d-0242ac1c000c
444,359f799c-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c050a90-74f7-11ed-884d-0242ac1c000c
445,359f7bc2-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c050afe-74f7-11ed-884d-0242ac1c000c
446,359f7ca8-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c050b62-74f7-11ed-884d-0242ac1c000c
447,359f7d5c-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c050bc6-74f7-11ed-884d-0242ac1c000c
448,359f7e06-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c050c20-74f7-11ed-884d-0242ac1c000c
449,359f7eb0-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c050c8e-74f7-11ed-884d-0242ac1c000c
450,359f7f5a-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c050d24-74f7-11ed-884d-0242ac1c000c
451,359f7ffa-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c050d92-74f7-11ed-884d-0242ac1c000c
452,359f809a-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c050df6-74f7-11ed-884d-0242ac1c000c
453,359f8144-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c050e5a-74f7-11ed-884d-0242ac1c000c
454,359f81ee-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c050ebe-74f7-11ed-884d-0242ac1c000c
455,359f8298-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c050f22-74f7-11ed-884d-0242ac1c000c
456,359f832e-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c050f86-74f7-11ed-884d-0242ac1c000c
457,359f83c4-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c050ff4-74f7-11ed-884d-0242ac1c000c
458,359f845a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c051058-74f7-11ed-884d-0242ac1c000c
459,359f855e-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0510c6-74f7-11ed-884d-0242ac1c000c
460,359f85ea-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c051120-74f7-11ed-884d-0242ac1c000c
461,359f8680-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c051184-74f7-11ed-884d-0242ac1c000c
462,359f872a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0511f2-74f7-11ed-884d-0242ac1c000c
463,359f87f2-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c051256-74f7-11ed-884d-0242ac1c000c
464,359f8888-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0512d8-74f7-11ed-884d-0242ac1c000c
465,359f891e-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c051346-74f7-11ed-884d-0242ac1c000c
466,359f89be-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0513aa-74f7-11ed-884d-0242ac1c000c
467,359f8a4a-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05140e-74f7-11ed-884d-0242ac1c000c
468,359f9724-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c051774-74f7-11ed-884d-0242ac1c000c
469,359f983c-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0517f6-74f7-11ed-884d-0242ac1c000c
470,359f992c-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c051850-74f7-11ed-884d-0242ac1c000c
471,359f99d6-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0518b4-74f7-11ed-884d-0242ac1c000c
472,359f9a76-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c051918-74f7-11ed-884d-0242ac1c000c
473,359f9b16-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c051972-74f7-11ed-884d-0242ac1c000c
474,359f9bc0-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c0519d6-74f7-11ed-884d-0242ac1c000c
475,359f9cc4-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c051a3a-74f7-11ed-884d-0242ac1c000c
476,359f9d82-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c051aa8-74f7-11ed-884d-0242ac1c000c
477,359f9e22-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c051b02-74f7-11ed-884d-0242ac1c000c
478,359f9ec2-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c051b66-74f7-11ed-884d-0242ac1c000c
479,359f9f62-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c051bca-74f7-11ed-884d-0242ac1c000c
480,359f9ff8-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c051c2e-74f7-11ed-884d-0242ac1c000c
481,359fa0c0-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c051c88-74f7-11ed-884d-0242ac1c000c
482,359fa160-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c051cf6-74f7-11ed-884d-0242ac1c000c
